ClientID,Name,Password,Balance
68451,Hajymyrat,797133,510
68452,Anya,697826,2471
68453,Johannes,768729,2307
68454,Pavel,828371,837
68455,Tan,687921,1632
68456,Matt,799070,1631
68457,Amir,868561,1878
68458,Nate,877727,2486
68459,Tan,716818,589
68460,Yuri,758547,708
68461,Aman,818212,1627
68462,Alexei,687088,1456
68463,Georgy,688512,2463
68464,Harry,836960,684
68465,Chemena,677280,1900
68466,Hajymyrat,707853,1411
68467,Alexander,836855,2057
68468,Amir,808865,1101
68469,Rose,667959,1530
68470,Leonid,797022,1878
68471,Rose,797092,1946
68472,Xing,817443,1666
68473,Kamila,888793,1410
68474,Harry,828363,769
68475,Nikita,806823,1875
68476,Alexander,748652,1725
68477,Harry,908940,2274
68478,Jerry,887269,615
68479,Iosif,786910,2221
68480,Kevin,807175,1222
68481,Hermann,687618,703
68482,Jose,697214,1705
68483,Kevin,769092,786
68484,Alexander,657377,819
68485,Ann,769085,1061
68486,Vladimir,788253,1247
68487,Konstantin,767564,500
68488,Matt,768045,2135
68489,Nate,737437,1627
68490,Aman,896868,1140
68491,Xing,738451,1651
68492,Kamila,778141,1372
68493,Nicholas,696839,696
68494,Phillip,708853,839
68495,Wolfgang,838525,2479
68496,Martin,658772,685
68497,Hodges,778361,2453
68498,Edna,768091,1532
68499,Nate,808198,1909
68500,Anya,868951,1642
68501,Harry,847189,2417
68502,Anya,817761,1819
68503,Martin,676594,1094
68504,Carlos,727286,1111
68505,Lavrentiy,727258,1447
68506,Lavrentiy,867312,1436
68507,Kevin,788068,1594
68508,Frank,777059,1792
68509,Lizbeth,767278,1274
68510,Natalia,758310,2114
68511,Nikita,798326,1348
68512,Leonid,758772,1552
68513,Elbrus,738450,832
68514,Nate,849043,2297
68515,Jerry,728182,1202
68516,Aman,828826,702
68517,Rose,706972,2160
68518,Ann,847967,1506
68519,Hermann,868978,2485
68520,Anya,838553,533
68521,Amir,769043,537
68522,Gregoire,737081,984
68523,Carlos,669081,1140
68524,Natalia,737613,1569
68525,Harry,658171,814
68526,Tanya,848063,1601
68527,Carlos,688680,642
68528,Hodges,786710,1589
68529,Xing,867869,1290
68530,Martin,697227,1242
68531,Lizbeth,698654,1865
68532,Harry,847935,2097
68533,Konstantin,856565,1848
68534,Zachary,676847,1850
68535,George,726537,1513
68536,Nate,887817,1456
68537,Alexander,836682,1741
68538,Amir,696537,683
68539,Zachary,828345,1424
68540,Phillip,808048,2474
68541,Ann,886640,1777
68542,Anya,748617,1251
68543,Aman,668348,1218
68544,Kamila,746936,1929
68545,Lyudmila,748497,2238
68546,Yuri,787742,1814
68547,Ann,728768,1135
68548,Lyudmila,908632,2311
68549,Gregoire,746888,1550
68550,Elbrus,718859,2349
68551,Aman,708836,2019
68552,Elbrus,687618,613
68553,Leonid,849019,2030
68554,Chemena,897691,1224
68555,Ann,857975,1088
68556,George,877534,1971
68557,Lavrentiy,816966,803
68558,Imran,837177,2376
68559,Xing,798483,1633
68560,Ann,818748,1667
68561,Sergei,839050,1460
68562,Johannes,888690,1090
68563,Pavel,757874,930
68564,Jerry,758196,828
68565,Lyudmila,718411,1145
68566,Pashka,687512,2474
68567,Sergei,777883,1728
68568,Phillip,737721,614
68569,Amir,808761,1347
68570,Hodges,767430,1507
68571,Xing,707558,2460
68572,Zachary,668863,2185
68573,Chemena,878553,1695
68574,Wolfgang,868015,1351
68575,Alexei,858020,923
68576,Elbrus,789069,2094
68577,Carlos,767294,1539
68578,Hodges,697535,1903
68579,Edna,798053,1787
68580,Elbrus,657982,1740
68581,Matt,886711,1606
68582,Natalia,728796,779
68583,Hajymyrat,758323,726
68584,Sergei,896818,2370
68585,George,687115,1621
68586,Ann,728696,665
68587,Brandon,668612,2399
68588,George,788576,1105
68589,Chemena,867538,1312
68590,Vladimir,887165,915
68591,George,876920,1850
68592,Iosif,768459,2491
68593,Ann,807955,1573
68594,Imran,857823,728
68595,Leonid,806588,955
68596,Hermann,896746,2203
68597,Nate,657992,1408
68598,Vladimir,837472,1726
68599,Natalia,847922,1683
68600,Edna,768549,1433
68601,Nicholas,808114,1188
68602,Wolfgang,858115,1210
68603,Lizbeth,787276,1639
68604,Hajymyrat,866674,2139
68605,Vladimir,758917,2009
68606,George,727170,2478
68607,Brandon,778848,2153
68608,Nicholas,888784,2046
68609,Phillip,658775,2252
68610,Hermann,658876,968
68611,Phillip,789063,1326
68612,Zachary,728098,2165
68613,Natalia,677463,1615
68614,Vladimir,886667,930
68615,Brandon,887429,2443
68616,Frank,687088,1816
68617,Pashka,658511,1974
68618,Alexei,828946,1302
68619,Nate,798124,1028
68620,Nikita,818368,521
68621,James,846626,2482
68622,Gregoire,826940,866
68623,Brandon,877413,1630
68624,Harry,706665,1728
68625,Tan,658954,2498
68626,Deng,748344,1837
68627,Anya,756916,652
68628,Zachary,687353,1738
68629,Martin,867966,1440
68630,Iosif,807979,826
68631,Imran,827667,1674
68632,George,838597,1354
68633,Vladimir,858867,2352
68634,James,707381,1178
68635,Nate,667528,1593
68636,Yuri,778449,1383
68637,Kevin,827120,1162
68638,Konstantin,837730,1046
68639,George,707139,865
68640,Yuri,698413,1878
68641,Zachary,827370,1244
68642,Hermann,708377,1906
68643,Zachary,877652,728
68644,Hermann,678532,1241
68645,Johannes,727326,551
68646,Kamila,698421,611
68647,Natalia,908076,838
68648,Vladimir,896840,2369
68649,Carlos,848582,1461
68650,Jose,716594,2057
68651,Tanya,838613,1063
68652,Johannes,668743,1677
68653,Carlos,818368,1726
68654,Sergei,818195,1372
68655,Carlos,787623,650
68656,Ann,686914,2213
68657,Sergei,698412,937
68658,Harry,818974,1190
68659,Xing,808034,1820
68660,Leonid,717980,2482
68661,Matt,758760,1276
68662,Jerry,767787,1044
68663,Deng,837161,1650
68664,Hajymyrat,898826,1773
68665,Jose,689024,2071
68666,Martin,838434,1199
68667,Zachary,828198,2420
68668,Aman,866986,1384
68669,Xing,768510,1796
68670,Alexander,848877,2165
68671,George,738912,808
68672,Lizbeth,687769,1516
68673,Lavrentiy,817515,1528
68674,Nicholas,758648,1096
68675,Jerry,828625,1907
68676,Vladimir,706710,2374
68677,Martin,677159,1930
68678,Ann,787551,1844
68679,Georgy,876948,685
68680,Lizbeth,798616,1861
68681,Leonid,896637,1686
68682,Anya,687276,1032
68683,Nicholas,709025,2374
68684,Chemena,686646,1079
68685,Carlos,717726,2448
68686,Hajymyrat,828323,1829
68687,Lyudmila,827886,1942
68688,Matt,828015,2002
68689,Chemena,667189,2093
68690,Gregoire,897793,551
68691,Zachary,789026,1607
68692,Edna,709051,614
68693,Nicholas,788623,2160
68694,Martin,699074,1101
68695,Deng,837539,1285
68696,Elbrus,838134,2312
68697,Rose,897256,1420
68698,Leonid,778426,1264
68699,James,667613,937
68700,Tan,759017,2176
68701,Lavrentiy,717015,606
68702,Natalia,758692,592
68703,Vladimir,818516,518
68704,Carlos,878814,2000
68705,Leonid,808345,632
68706,Imran,827084,1169
68707,Sergei,858619,1759
68708,Elbrus,737231,995
68709,Zachary,657372,1725
68710,Lizbeth,676749,1475
68711,Brandon,678916,679
68712,Iosif,708626,2203
68713,Xing,818511,1792
68714,Nate,816756,810
68715,Zachary,668585,717
68716,Carlos,866915,2181
68717,James,798899,1116
68718,Hajymyrat,768866,801
68719,Aman,697531,2450
68720,Edna,738531,1619
68721,Yuri,857598,1096
68722,Xing,768892,1500
68723,Tanya,717310,2209
68724,Anya,769040,2383
68725,Natalia,868537,1430
68726,Nikita,798059,1384
68727,Konstantin,768954,828
68728,Pashka,847150,520
68729,Nicholas,838218,2189
68730,Lizbeth,888623,1740
68731,Konstantin,808273,1971
68732,Tan,708928,2383
68733,Nate,728931,963
68734,Matt,848379,1162
68735,George,868742,857
68736,Hermann,697025,1093
68737,Pavel,776692,1970
68738,Alexei,808084,2467
68739,Ann,756963,756
68740,Pashka,676991,2105
68741,Tanya,817020,1868
68742,Sergei,818983,828
68743,Nate,686734,1333
68744,Johannes,658481,2298
68745,Vladimir,826616,1977
68746,Deng,728685,728
68747,Johannes,738598,982
68748,Jerry,727494,1216
68749,Johannes,887212,536
68750,Alexei,766980,667
68751,Imran,768662,2312
68752,Jerry,756881,1009
68753,Sergei,766580,1741
68754,Pashka,707817,2036
68755,Jose,707146,1262
68756,Yuri,799080,2488
68757,Carlos,878437,1693
68758,Nicholas,677920,1328
68759,Zachary,868479,2278
68760,Leonid,888497,879
68761,Ann,767763,2319
68762,Natalia,856781,717
68763,Imran,846929,1020
68764,Anya,767254,1491
68765,Imran,848027,1332
68766,Sergei,657565,2082
68767,Iosif,667261,1036
68768,George,848238,661
68769,Yuri,788886,1752
68770,Alexander,796662,1777
68771,Hermann,667136,2402
68772,James,687026,2286
68773,Nicholas,858070,2444
68774,Kevin,687668,2123
68775,Wolfgang,797573,693
68776,Ann,908012,1733
68777,Ann,748083,1986
68778,Frank,687652,1114
68779,Nikita,677729,1900
68780,James,817343,784
68781,Anya,897437,1622
68782,Imran,797154,2273
68783,Edna,887357,1764
68784,Wolfgang,687879,1011
68785,Matt,737780,1315
68786,James,758542,1880
68787,Tanya,897948,2215
68788,Chemena,838977,1462
68789,Lyudmila,877094,734
68790,Chemena,738164,546
68791,Johannes,718910,560
68792,Tan,708971,1619
68793,Zachary,757039,1756
68794,Nicholas,867615,1334
68795,Lavrentiy,767743,1392
68796,Alexei,757090,1089
68797,Pashka,727322,1021
68798,Vladimir,717690,2070
68799,Johannes,738270,533
68800,Imran,667837,695
68801,Lavrentiy,777645,1472
68802,Natalia,667719,592
68803,Lyudmila,677182,597
68804,Chemena,727145,2460
68805,Tanya,817593,1299
68806,Deng,838685,1656
68807,Nate,868117,1582
68808,Vladimir,867821,2310
68809,Pashka,898144,1798
68810,Brandon,697787,1169
68811,Lyudmila,856742,2331
68812,Yuri,668237,2321
68813,Imran,689064,765
68814,Amir,757057,2298
68815,Ann,696597,1698
68816,Phillip,687746,1574
68817,Jose,686935,598
68818,Ann,808773,1472
68819,Pashka,906694,641
68820,Hermann,846512,556
68821,Chemena,826784,2064
68822,Hajymyrat,666844,2310
68823,Ann,807569,1899
68824,Hermann,657878,2004
68825,Anya,727655,1582
68826,Anya,737358,1235
68827,Chemena,738143,973
68828,Tanya,708030,1013
68829,Amir,776646,1057
68830,Jose,877462,612
68831,Hodges,807148,2436
68832,Carlos,698441,1636
68833,Carlos,757259,2080
68834,Hermann,716666,971
68835,Alexei,746918,1924
68836,Alexander,678987,1932
68837,Gregoire,718496,2041
68838,Harry,707940,2275
68839,Leonid,688012,1772
68840,Hajymyrat,696886,1205
68841,Tanya,898682,929
68842,Harry,728667,1422
68843,Xing,827981,1384
68844,Imran,709015,1918
68845,Wolfgang,717969,1420
68846,Tanya,658878,2138
68847,Matt,717173,885
68848,Vladimir,807982,1148
68849,Nicholas,806524,1286
68850,Tan,768136,790
68851,Elbrus,658583,2006
68852,Leonid,736747,1063
68853,Brandon,906691,1604
68854,Sergei,727518,1248
68855,Lyudmila,688798,1971
68856,Tan,738214,2248
68857,Elbrus,857340,893
68858,Pavel,877095,1454
68859,George,866757,1218
68860,Imran,767873,1360
68861,Ann,767480,1028
68862,Frank,826585,2467
68863,Martin,908119,1175
68864,Konstantin,758185,2270
68865,Yuri,838685,719
68866,Lizbeth,669018,2226
68867,Jose,867915,1059
68868,Georgy,818014,1733
68869,Matt,656895,1537
68870,Kevin,677725,1576
68871,Zachary,888618,2158
68872,Yuri,867326,1322
68873,Georgy,898339,1821
68874,Rose,766914,2412
68875,Brandon,696652,582
68876,Konstantin,816570,1204
68877,Hodges,807395,2157
68878,Johannes,667481,1084
68879,George,807476,2357
68880,Nikita,749035,1515
68881,Deng,837129,1069
68882,Nicholas,778942,1131
68883,Konstantin,907054,716
68884,Tanya,777978,572
68885,Lavrentiy,658263,2441
68886,Tanya,688095,2344
68887,Xing,836613,634
68888,Zachary,708535,893
68889,Hodges,877593,1638
68890,Imran,726653,2470
68891,Konstantin,858655,1819
68892,Harry,728252,1688
68893,Phillip,827760,2203
68894,Wolfgang,898281,1266
68895,George,837220,1514
68896,Edna,858130,2016
68897,Edna,766514,1504
68898,Ann,708375,651
68899,Natalia,779032,754
68900,Nate,768440,1377
68901,Natalia,677697,1826
68902,Vladimir,758177,2388
68903,Anya,707542,2232
68904,Konstantin,898637,1696
68905,Ann,777463,823
68906,Tanya,686957,1774
68907,Rose,867982,949
68908,Natalia,837762,1055
68909,Yuri,678932,2354
68910,James,877490,1418
68911,Hermann,878854,986
68912,Frank,868835,2095
68913,Natalia,867692,1004
68914,Leonid,737211,1759
68915,Ann,887325,609
68916,Gregoire,756926,1020
68917,Brandon,817135,2215
68918,Anya,857313,2368
68919,Jerry,798515,1641
68920,Brandon,796549,2043
68921,Brandon,877977,1177
68922,Alexei,717497,1738
68923,Zachary,718574,1774
68924,Brandon,677987,1574
68925,Imran,778187,949
68926,Leonid,668190,710
68927,Nate,737437,2495
68928,Lyudmila,667573,2089
68929,Tanya,787489,1357
68930,Jerry,746967,1935
68931,Elbrus,737870,1242
68932,Martin,817217,1270
68933,Pavel,727622,1177
68934,Vladimir,726555,1034
68935,Jerry,806657,917
68936,Ann,906895,2354
68937,Gregoire,697782,2044
68938,Iosif,906915,1624
68939,Alexei,858882,2344
68940,Amir,737769,2178
68941,Xing,898555,1503
68942,Brandon,827293,2479
68943,Alexei,828121,2492
68944,Jerry,747129,2134
68945,Alexei,686616,1103
68946,Amir,697358,2363
68947,Pavel,807024,1631
68948,Brandon,907487,797
68949,Ann,686859,2117
68950,Kevin,657161,2150
68951,Deng,727418,1749
68952,Alexei,686673,2044
68953,Wolfgang,716840,640
68954,Martin,818261,1165
68955,Johannes,697728,1854
68956,George,747267,1522
68957,Pavel,676844,886
68958,Kevin,778889,2077
68959,Chemena,818796,792
68960,Georgy,828148,1805
68961,Kamila,678510,1256
68962,Aman,907726,2363
68963,Pashka,908780,1599
68964,Nate,836645,2146
68965,Chemena,887315,610
68966,Hodges,658469,1154
68967,Lavrentiy,776614,2163
68968,Harry,717648,1728
68969,Nate,698530,577
68970,Yuri,798041,1264
68971,Natalia,798249,978
68972,Aman,777146,1865
68973,Alexei,888370,1321
68974,Hajymyrat,796913,1290
68975,Amir,697431,1645
68976,Aman,828781,734
68977,Rose,847821,2476
68978,Lyudmila,806792,1522
68979,Brandon,857729,1909
68980,Martin,858994,703
68981,Rose,858084,1353
68982,Yuri,666537,1781
68983,Alexander,757377,1418
68984,Rose,778987,1921
68985,Lizbeth,697689,1364
68986,Natalia,747348,2031
68987,Amir,887473,2135
68988,Edna,768281,1909
68989,Johannes,726615,1050
68990,Tan,696757,1573
68991,Hajymyrat,706577,1932
68992,Elbrus,808460,1793
68993,Vladimir,708046,1911
68994,Vladimir,866589,781
68995,Aman,708340,1616
68996,Lavrentiy,907654,2169
68997,Imran,697344,2401
68998,Hajymyrat,658642,729
68999,Johannes,848291,2498
69000,Edna,687266,1432
69001,George,797813,1995
69002,Alexei,767725,1314
69003,Xing,818439,1542
69004,George,806716,2391
69005,Hodges,696743,1461
69006,Iosif,688238,1138
69007,Edna,757874,2421
69008,Harry,776798,955
69009,Iosif,708933,2184
69010,Xing,807259,2003
69011,Nikita,657230,1176
69012,Zachary,736643,1349
69013,Frank,858467,2208
69014,Jose,887869,2360
69015,Hajymyrat,768832,1748
69016,Imran,768913,1908
69017,Xing,876673,759
69018,Alexander,707746,1065
69019,Wolfgang,768686,2348
69020,Chemena,847820,572
69021,Hajymyrat,758659,1098
69022,Elbrus,728020,738
69023,Alexander,697413,1070
69024,Edna,667663,2345
69025,Tanya,778993,680
69026,Martin,696882,598
69027,Johannes,736719,1402
69028,Frank,747343,867
69029,Pashka,806539,1712
69030,Imran,728633,2243
69031,Brandon,878920,2371
69032,Hajymyrat,807591,1943
69033,Amir,656648,677
69034,Zachary,736554,2190
69035,Johannes,807935,918
69036,Iosif,668975,1097
69037,Hodges,856947,936
69038,Vladimir,878684,1763
69039,Yuri,668831,1665
69040,Brandon,687718,2105
69041,Imran,716626,1339
69042,Tanya,676680,2126
69043,George,688569,1371
69044,Hermann,748652,1372
69045,Pashka,677545,2269
69046,Aman,689089,1427
69047,Georgy,848019,1073
69048,Amir,797967,687
69049,Harry,869070,1221
69050,Konstantin,887822,1540
69051,Ann,758620,1940
69052,Rose,887532,518
69053,Phillip,848558,1897
69054,James,676521,1359
69055,Xing,678621,1945
69056,Kevin,656918,1196
69057,Gregoire,748489,571
69058,George,717620,1678
69059,Nikita,846538,796
69060,Frank,686667,586
69061,Phillip,858918,1517
69062,Lyudmila,787489,2447
69063,Martin,776869,1675
69064,Leonid,828269,2352
69065,Frank,827768,535
69066,Lizbeth,667022,1788
69067,Lyudmila,836745,532
69068,Jose,677294,1881
69069,Deng,757595,592
69070,James,907699,552
69071,Natalia,877588,2453
69072,Sergei,707648,2136
69073,George,716753,977
69074,Nikita,728335,2283
69075,Edna,679098,1721
69076,Jose,898925,2075
69077,Tan,719067,1777
69078,Frank,768160,945
69079,Edna,698482,1089
69080,Nate,677115,2131
69081,Nate,658012,2077
69082,Lyudmila,837321,1796
69083,Aman,818530,2179
69084,Pavel,868193,1399
69085,George,787322,534
69086,Tanya,658424,961
69087,Harry,696944,2412
69088,Anya,868549,1046
69089,Yuri,658467,1980
69090,Chemena,727336,2255
69091,Aman,887623,1844
69092,Konstantin,717877,1132
69093,George,756858,1473
69094,Wolfgang,846939,2384
69095,Konstantin,688392,1243
69096,Vladimir,717213,1034
69097,Elbrus,686717,1915
69098,Jose,776820,2120
69099,Lizbeth,717537,1469
69100,Konstantin,857117,743
69101,Nicholas,807581,1077
69102,Ann,756854,2222
69103,Phillip,826941,925
69104,Rose,738641,1878
69105,Vladimir,736881,746
69106,Tan,777882,1488
69107,Nicholas,698134,2066
69108,Imran,737111,784
69109,Martin,878682,992
69110,Anya,876718,1747
69111,Chemena,718843,2338
69112,Chemena,757537,1313
69113,Konstantin,879025,1046
69114,Harry,747041,1448
69115,Deng,758760,777
69116,Deng,887996,782
69117,Leonid,788329,1912
69118,Amir,728854,2320
69119,Edna,727154,2431
69120,Pashka,697638,2297
69121,Jerry,898260,1781
69122,Hermann,669051,1233
69123,Ann,708030,1342
69124,Gregoire,827329,2408
69125,Amir,887842,1162
69126,Anya,798547,2097
69127,Harry,737251,547
69128,Kamila,817342,1643
69129,Elbrus,856525,1841
69130,Johannes,868913,2488
69131,Zachary,697047,1163
69132,Amir,677946,2023
69133,Chemena,887843,1371
69134,Kamila,726953,1868
69135,Wolfgang,807833,1521
69136,Imran,658830,1723
69137,Kamila,739052,1030
69138,Zachary,787812,761
69139,Xing,706558,777
69140,Natalia,907382,695
69141,Alexander,886964,1991
69142,Aman,838533,1199
69143,Alexander,686822,1990
69144,Yuri,708758,1178
69145,Deng,876788,690
69146,Hajymyrat,846617,1855
69147,Elbrus,857119,1382
69148,Elbrus,889026,1215
69149,Georgy,767360,828
69150,Elbrus,878894,917
69151,Johannes,896913,1225
69152,Nikita,858234,1337
69153,Iosif,867867,1528
69154,Tanya,857243,2192
69155,Frank,798078,2197
69156,Ann,676982,614
69157,Chemena,866615,960
69158,Konstantin,777833,1895
69159,Lyudmila,687473,2264
69160,Lizbeth,727041,807
69161,Aman,848853,1437
69162,Harry,836940,1557
69163,Hodges,856712,674
69164,Wolfgang,847338,1356
69165,Kamila,837757,1290
69166,Iosif,737522,1547
69167,Johannes,798280,1125
69168,Phillip,808017,2120
69169,Xing,688787,851
69170,Hermann,767756,1395
69171,Nate,797920,1138
69172,Hermann,658060,729
69173,Pavel,737990,1302
69174,Tanya,668870,1533
69175,Jerry,728753,627
69176,Edna,676940,1650
69177,Alexander,738233,1354
69178,Pashka,688322,1429
69179,Nicholas,887341,1360
69180,Ann,816794,2153
69181,Rose,848628,2304
69182,Pashka,687849,919
69183,Kevin,656643,1669
69184,Iosif,806529,1332
69185,Ann,898195,1870
69186,Deng,768698,1369
69187,Harry,828427,2225
69188,Lyudmila,738572,735
69189,Johannes,857820,1638
69190,Konstantin,768347,1677
69191,Deng,706573,2435
69192,Vladimir,737068,1376
69193,Georgy,656549,2435
69194,Gregoire,688926,1637
69195,Chemena,757842,1950
69196,Alexei,836693,2016
69197,Tanya,817591,787
69198,Lavrentiy,808075,1736
69199,Anya,846569,987
69200,Jerry,786882,2165
69201,Georgy,707448,2423
69202,Wolfgang,817659,1302
69203,Konstantin,727385,1028
69204,Zachary,728554,1781
69205,Brandon,728382,1311
69206,Alexander,907292,2420
69207,Elbrus,887895,865
69208,Tan,798734,1661
69209,Georgy,816741,1505
69210,Pavel,897179,2118
69211,Kevin,827746,896
69212,Elbrus,709016,957
69213,Harry,897596,1819
69214,Ann,767710,1825
69215,Lizbeth,656694,527
69216,Iosif,858853,1831
69217,Carlos,717733,2400
69218,Johannes,828376,717
69219,Nicholas,697951,1978
69220,Kevin,907836,1062
69221,Nikita,868444,906
69222,Sergei,718221,851
69223,George,887921,503
69224,Lyudmila,756575,2468
69225,Jose,897473,1048
69226,Jose,827617,968
69227,Leonid,747248,1712
69228,Gregoire,808386,511
69229,Lyudmila,786783,1512
69230,Tan,897434,854
69231,Natalia,796839,1670
69232,Xing,777952,680
69233,Nicholas,866678,893
69234,Phillip,888050,2002
69235,Matt,738473,1673
69236,Ann,666560,2161
69237,Xing,888611,1967
69238,Tan,687570,2198
69239,Kevin,768970,585
69240,Zachary,838753,1849
69241,Hodges,897590,560
69242,Ann,858088,1973
69243,Gregoire,666817,1959
69244,Harry,657776,1676
69245,Hodges,727683,2256
69246,Rose,777544,1960
69247,Lavrentiy,678927,1170
69248,Tan,797469,1336
69249,Pavel,737895,1814
69250,Chemena,766858,916
69251,Natalia,826631,2391
69252,Chemena,668748,1462
69253,Ann,877167,947
69254,Harry,696784,2143
69255,Johannes,668134,2294
69256,Lavrentiy,808244,2341
69257,George,687714,1097
69258,Phillip,889046,2256
69259,Chemena,798518,2358
69260,James,668384,2141
69261,Hajymyrat,757618,1556
69262,Sergei,679082,899
69263,Natalia,848958,1982
69264,Georgy,736710,1895
69265,Sergei,717469,2156
69266,George,847658,1886
69267,Lizbeth,777843,1768
69268,Nate,908910,1301
69269,Alexei,678148,1772
69270,Edna,738862,1368
69271,Ann,858584,1593
69272,Chemena,888182,1907
69273,Georgy,907284,1279
69274,Deng,878886,795
69275,Yuri,886862,1017
69276,Gregoire,657479,1554
69277,Martin,778057,694
69278,Johannes,798453,2123
69279,Nate,748429,1500
69280,Frank,787679,2144
69281,Georgy,738696,726
69282,Edna,856699,2274
69283,Phillip,787241,562
69284,Nikita,737449,2368
69285,Matt,776860,984
69286,Anya,877395,658
69287,Wolfgang,757765,1981
69288,Elbrus,896547,1508
69289,Chemena,659094,1388
69290,Lavrentiy,757156,2258
69291,Natalia,777927,637
69292,Natalia,818881,2174
69293,Lyudmila,676616,1666
69294,Harry,798946,865
69295,Pashka,698770,2044
69296,Jose,657849,1868
69297,Pavel,889040,1516
69298,Ann,887030,1751
69299,Aman,738325,848
69300,Nicholas,896976,2455
69301,Amir,806532,1770
69302,Pashka,677022,1333
69303,Pavel,857737,1084
69304,Chemena,728699,596
69305,Ann,736930,1141
69306,Konstantin,756761,1002
69307,Carlos,807673,2003
69308,Nate,668020,1095
69309,Iosif,908885,1156
69310,Lizbeth,857331,2367
69311,Alexei,808748,947
69312,Hodges,736687,1375
69313,Harry,828138,983
69314,Tanya,747461,2131
69315,Jerry,896931,1210
69316,Matt,667572,2185
69317,Wolfgang,898331,1364
69318,Leonid,898868,808
69319,Iosif,759023,1412
69320,Harry,766929,1443
69321,Gregoire,887129,1228
69322,Pavel,857273,2346
69323,Amir,667936,1727
69324,Lavrentiy,698099,2141
69325,George,868082,1587
69326,Rose,906663,743
69327,Konstantin,707477,2420
69328,Lizbeth,749041,780
69329,Tan,888033,866
69330,Leonid,826653,1405
69331,Tanya,818152,1835
69332,Yuri,888113,697
69333,George,877212,2432
69334,Matt,808130,2455
69335,Matt,898925,2433
69336,Yuri,777626,1265
69337,Imran,898467,519
69338,Lizbeth,887937,588
69339,Alexei,846767,1926
69340,Sergei,666635,725
69341,Nikita,898459,1254
69342,Tanya,708889,588
69343,Iosif,718611,915
69344,Jose,687936,1087
69345,Alexei,796542,2020
69346,Edna,776877,1391
69347,Alexei,687786,1317
69348,Aman,667897,1619
69349,Matt,707019,1367
69350,Kevin,868656,1150
69351,Ann,698231,1184
69352,Frank,698795,1132
69353,Elbrus,767342,1576
69354,George,758160,1149
69355,Chemena,888034,1270
69356,Jerry,908158,1763
69357,Iosif,816929,2496
69358,Gregoire,878849,825
69359,Deng,798058,1074
69360,Nate,766976,2317
69361,Kevin,728394,904
69362,George,748796,2159
69363,Yuri,798866,623
69364,Nate,677145,2042
69365,Brandon,738661,862
69366,Anya,806548,805
69367,Amir,847944,782
69368,Edna,696785,813
69369,Georgy,697830,2140
69370,Gregoire,786836,1653
69371,Rose,906871,2285
69372,Aman,908393,1268
69373,Natalia,866772,2178
69374,Hermann,718194,864
69375,Jose,789033,834
69376,Hermann,668322,2075
69377,Imran,657325,1098
69378,Chemena,666540,790
69379,Georgy,708590,1786
69380,Edna,886737,673
69381,Nate,797457,2124
69382,Amir,737618,1303
69383,Elbrus,866748,2092
69384,Brandon,857265,1081
69385,Imran,827893,1063
69386,George,747186,2420
69387,Ann,758365,1363
69388,Aman,748171,2295
69389,Alexander,658356,772
69390,Lavrentiy,777389,2181
69391,Wolfgang,706799,1088
69392,Frank,698237,1259
69393,Natalia,666594,2143
69394,George,728560,808
69395,Leonid,836999,1426
69396,George,689047,2455
69397,Johannes,768797,1665
69398,Brandon,747494,1561
69399,Ann,888696,1890
69400,Georgy,888778,2056
69401,Imran,867380,1457
69402,Konstantin,907892,635
69403,Carlos,698414,1705
69404,Hajymyrat,798131,1246
69405,Wolfgang,798419,1145
69406,Georgy,837530,1212
69407,Elbrus,738896,1765
69408,Rose,776848,736
69409,Anya,867097,2106
69410,Yuri,806811,533
69411,Natalia,688071,1694
69412,Aman,816514,1508
69413,Edna,836976,2129
69414,Aman,826697,2245
69415,Kamila,848329,1826
69416,Brandon,746692,586
69417,Harry,678243,2394
69418,Wolfgang,826951,1423
69419,Yuri,828580,2440
69420,Matt,808685,1510
69421,Lizbeth,737754,2285
69422,Nate,736638,1070
69423,Nicholas,818850,2493
69424,Pavel,857768,2389
69425,Iosif,887229,1349
69426,Natalia,898948,2125
69427,Nicholas,827840,2331
69428,Matt,678645,1686
69429,Sergei,767651,2085
69430,Martin,667679,2058
69431,George,736945,2239
69432,Hodges,847455,1950
69433,Tanya,876658,1227
69434,Brandon,867550,2477
69435,Frank,877955,2392
69436,Matt,857778,1517
69437,Frank,808134,1763
69438,Konstantin,687140,1811
69439,Brandon,837086,1871
69440,Chemena,846912,2370
69441,Harry,676743,1281
69442,Deng,897270,1161
69443,Georgy,698263,799
69444,Nikita,818453,2325
69445,Ann,808558,2449
69446,Vladimir,847598,2127
69447,Matt,878615,1028
69448,Hajymyrat,658931,1279
69449,Leonid,838475,1118
69450,Sergei,716781,2131
69451,Jose,657676,1622
69452,Iosif,807019,553
69453,Sergei,678511,1475
69454,Jerry,706978,1362
69455,Lyudmila,856740,1698
69456,Carlos,808287,819
69457,Leonid,837173,1744
69458,Carlos,678297,880
69459,Pashka,858538,2041
69460,Nate,886634,909
69461,Kamila,747917,1109
69462,Frank,717112,1837
69463,Edna,697231,1418
69464,Georgy,827863,2010
69465,Nikita,877881,2124
69466,Tanya,838895,812
69467,Hajymyrat,846987,754
69468,Tanya,707851,636
69469,Hermann,856729,656
69470,Pavel,738911,647
69471,Leonid,777315,2375
69472,Lavrentiy,688637,2378
69473,Xing,757088,581
69474,Alexei,706759,2233
69475,Georgy,728446,1350
69476,James,887259,2050
